region,parish,cases_cumul,date
4,Acadia,,3/14/2020
4,Acadia,,3/15/2020
4,Acadia,,3/16/2020
4,Acadia,,3/17/2020
4,Acadia,,3/18/2020
4,Acadia,,3/19/2020
4,Acadia,,3/20/2020
4,Acadia,,3/21/2020
4,Acadia,1,3/22/2020
4,Acadia,1,3/23/2020
4,Acadia,2,3/24/2020
4,Acadia,2,3/25/2020
4,Acadia,4,3/26/2020
4,Acadia,8,3/27/2020
4,Acadia,9,3/28/2020
4,Acadia,9,3/29/2020
4,Acadia,11,3/30/2020
4,Acadia,39,3/31/2020
4,Acadia,47,4/1/2020
4,Acadia,61,4/2/2020
4,Acadia,72,4/3/2020
4,Acadia,65,4/4/2020
4,Acadia,75,4/5/2020
4,Acadia,79,4/6/2020
4,Acadia,82,4/7/2020
4,Acadia,86,4/8/2020
4,Acadia,89,4/9/2020
4,Acadia,94,4/10/2020
4,Acadia,98,4/11/2020
4,Acadia,99,4/12/2020
4,Acadia,101,4/13/2020
4,Acadia,104,4/14/2020
4,Acadia,105,4/15/2020
4,Acadia,108,4/16/2020
4,Acadia,110,4/17/2020
4,Acadia,110,4/18/2020
4,Acadia,110,4/19/2020
4,Acadia,114,4/20/2020
4,Acadia,114,4/21/2020
4,Acadia,117,4/22/2020
4,Acadia,117,4/23/2020
4,Acadia,129,4/24/2020
4,Acadia,130,4/25/2020
4,Acadia,130,4/26/2020
4,Acadia,130,4/27/2020
4,Acadia,130,4/28/2020
4,Acadia,130,4/29/2020
4,Acadia,130,4/30/2020
4,Acadia,133,5/1/2020
4,Acadia,133,5/2/2020
4,Acadia,134,5/3/2020
4,Acadia,134,5/4/2020
4,Acadia,136,5/5/2020
4,Acadia,140,5/6/2020
4,Acadia,142,5/7/2020
4,Acadia,142,5/8/2020
4,Acadia,151,5/9/2020
4,Acadia,148,5/10/2020
4,Acadia,152,5/11/2020
4,Acadia,152,5/12/2020
4,Acadia,151,5/13/2020
4,Acadia,159,5/14/2020
4,Acadia,189,5/15/2020
4,Acadia,192,5/16/2020
4,Acadia,198,5/17/2020
4,Acadia,257,5/18/2020
4,Acadia,262,5/19/2020
4,Acadia,262,5/20/2020
4,Acadia,269,5/21/2020
4,Acadia,289,5/22/2020
4,Acadia,290,5/23/2020
4,Acadia,291,5/24/2020
4,Acadia,299,5/25/2020
4,Acadia,395,5/26/2020
4,Acadia,397,5/27/2020
4,Acadia,401,5/28/2020
4,Acadia,412,5/30/2020
4,Acadia,418,5/31/2020
4,Acadia,422,6/1/2020
4,Acadia,428,6/2/2020
4,Acadia,446,6/3/2020
4,Acadia,462,6/4/2020
4,Acadia,467,6/5/2020
4,Acadia,500,6/6/2020
4,Acadia,502,6/7/2020
4,Acadia,513,6/8/2020
4,Acadia,517,6/9/2020
4,Acadia,520,6/10/2020
4,Acadia,529,6/11/2020
4,Acadia,535,6/12/2020
4,Acadia,577,6/13/2020
4,Acadia,583,6/14/2020
4,Acadia,597,6/15/2020
4,Acadia,604,6/16/2020
4,Acadia,625,6/17/2020
5,Allen,,3/14/2020
5,Allen,,3/15/2020
5,Allen,,3/16/2020
5,Allen,,3/17/2020
5,Allen,,3/18/2020
5,Allen,,3/19/2020
5,Allen,,3/20/2020
5,Allen,,3/21/2020
5,Allen,,3/22/2020
5,Allen,2,3/23/2020
5,Allen,2,3/24/2020
5,Allen,2,3/25/2020
5,Allen,5,3/26/2020
5,Allen,5,3/27/2020
5,Allen,7,3/28/2020
5,Allen,9,3/29/2020
5,Allen,11,3/30/2020
5,Allen,15,3/31/2020
5,Allen,19,4/1/2020
5,Allen,26,4/2/2020
5,Allen,34,4/3/2020
5,Allen,39,4/4/2020
5,Allen,40,4/5/2020
5,Allen,52,4/6/2020
5,Allen,58,4/7/2020
5,Allen,65,4/8/2020
5,Allen,66,4/9/2020
5,Allen,67,4/10/2020
5,Allen,71,4/11/2020
5,Allen,73,4/12/2020
5,Allen,74,4/13/2020
5,Allen,74,4/14/2020
5,Allen,74,4/15/2020
5,Allen,78,4/16/2020
5,Allen,79,4/17/2020
5,Allen,79,4/18/2020
5,Allen,79,4/19/2020
5,Allen,79,4/20/2020
5,Allen,79,4/21/2020
5,Allen,80,4/22/2020
5,Allen,81,4/23/2020
5,Allen,81,4/24/2020
5,Allen,82,4/25/2020
5,Allen,82,4/26/2020
5,Allen,87,4/27/2020
5,Allen,90,4/28/2020
5,Allen,90,4/29/2020
5,Allen,90,4/30/2020
5,Allen,90,5/1/2020
5,Allen,90,5/2/2020
5,Allen,90,5/3/2020
5,Allen,90,5/4/2020
5,Allen,90,5/5/2020
5,Allen,90,5/6/2020
5,Allen,90,5/7/2020
5,Allen,90,5/8/2020
5,Allen,90,5/9/2020
5,Allen,90,5/10/2020
5,Allen,90,5/11/2020
5,Allen,90,5/12/2020
5,Allen,94,5/13/2020
5,Allen,94,5/14/2020
5,Allen,94,5/15/2020
5,Allen,99,5/16/2020
5,Allen,100,5/17/2020
5,Allen,118,5/18/2020
5,Allen,131,5/19/2020
5,Allen,157,5/20/2020
5,Allen,172,5/21/2020
5,Allen,182,5/22/2020
5,Allen,182,5/23/2020
5,Allen,182,5/24/2020
5,Allen,182,5/25/2020
5,Allen,184,5/26/2020
5,Allen,184,5/27/2020
5,Allen,184,5/28/2020
5,Allen,184,5/30/2020
5,Allen,184,5/31/2020
5,Allen,184,6/1/2020
5,Allen,184,6/2/2020
5,Allen,185,6/3/2020
5,Allen,186,6/4/2020
5,Allen,186,6/5/2020
5,Allen,186,6/6/2020
5,Allen,186,6/7/2020
5,Allen,188,6/8/2020
5,Allen,189,6/9/2020
5,Allen,189,6/10/2020
5,Allen,189,6/11/2020
5,Allen,193,6/12/2020
5,Allen,210,6/13/2020
5,Allen,222,6/14/2020
5,Allen,226,6/15/2020
5,Allen,230,6/16/2020
5,Allen,243,6/17/2020
2,Ascension,,3/14/2020
2,Ascension,,3/15/2020
2,Ascension,,3/16/2020
2,Ascension,1,3/17/2020
2,Ascension,1,3/18/2020
2,Ascension,2,3/19/2020
2,Ascension,2,3/20/2020
2,Ascension,3,3/21/2020
2,Ascension,17,3/22/2020
2,Ascension,26,3/23/2020
2,Ascension,36,3/24/2020
2,Ascension,65,3/25/2020
2,Ascension,91,3/26/2020
2,Ascension,90,3/27/2020
2,Ascension,107,3/28/2020
2,Ascension,139,3/29/2020
2,Ascension,153,3/30/2020
2,Ascension,161,3/31/2020
2,Ascension,189,4/1/2020
2,Ascension,201,4/2/2020
2,Ascension,222,4/3/2020
2,Ascension,284,4/4/2020
2,Ascension,286,4/5/2020
2,Ascension,347,4/6/2020
2,Ascension,358,4/7/2020
2,Ascension,366,4/8/2020
2,Ascension,370,4/9/2020
2,Ascension,397,4/10/2020
2,Ascension,415,4/11/2020
2,Ascension,428,4/12/2020
2,Ascension,432,4/13/2020
2,Ascension,438,4/14/2020
2,Ascension,440,4/15/2020
2,Ascension,451,4/16/2020
2,Ascension,468,4/17/2020
2,Ascension,496,4/18/2020
2,Ascension,508,4/19/2020
2,Ascension,512,4/20/2020
2,Ascension,515,4/21/2020
2,Ascension,533,4/22/2020
2,Ascension,536,4/23/2020
2,Ascension,551,4/24/2020
2,Ascension,557,4/25/2020
2,Ascension,568,4/26/2020
2,Ascension,574,4/27/2020
2,Ascension,576,4/28/2020
2,Ascension,587,4/29/2020
2,Ascension,593,4/30/2020
2,Ascension,627,5/1/2020
2,Ascension,636,5/2/2020
2,Ascension,644,5/3/2020
2,Ascension,647,5/4/2020
2,Ascension,657,5/5/2020
2,Ascension,664,5/6/2020
2,Ascension,672,5/7/2020
2,Ascension,675,5/8/2020
2,Ascension,689,5/9/2020
2,Ascension,694,5/10/2020
2,Ascension,695,5/11/2020
2,Ascension,701,5/12/2020
2,Ascension,704,5/13/2020
2,Ascension,745,5/14/2020
2,Ascension,749,5/15/2020
2,Ascension,752,5/16/2020
2,Ascension,756,5/17/2020
2,Ascension,760,5/18/2020
2,Ascension,762,5/19/2020
2,Ascension,768,5/20/2020
2,Ascension,782,5/21/2020
2,Ascension,785,5/22/2020
2,Ascension,785,5/23/2020
2,Ascension,786,5/24/2020
2,Ascension,788,5/25/2020
2,Ascension,792,5/26/2020
2,Ascension,805,5/27/2020
2,Ascension,810,5/28/2020
2,Ascension,817,5/30/2020
2,Ascension,820,5/31/2020
2,Ascension,827,6/1/2020
2,Ascension,841,6/2/2020
2,Ascension,852,6/3/2020
2,Ascension,861,6/4/2020
2,Ascension,865,6/5/2020
2,Ascension,876,6/6/2020
2,Ascension,882,6/7/2020
2,Ascension,889,6/8/2020
2,Ascension,900,6/9/2020
2,Ascension,906,6/10/2020
2,Ascension,912,6/11/2020
2,Ascension,918,6/12/2020
2,Ascension,931,6/13/2020
2,Ascension,935,6/14/2020
2,Ascension,948,6/15/2020
2,Ascension,957,6/16/2020
2,Ascension,962,6/17/2020
3,Assumption,,3/14/2020
3,Assumption,,3/15/2020
3,Assumption,,3/16/2020
3,Assumption,,3/17/2020
3,Assumption,,3/18/2020
3,Assumption,,3/19/2020
3,Assumption,1,3/20/2020
3,Assumption,1,3/21/2020
3,Assumption,1,3/22/2020
3,Assumption,1,3/23/2020
3,Assumption,2,3/24/2020
3,Assumption,2,3/25/2020
3,Assumption,5,3/26/2020
3,Assumption,8,3/27/2020
3,Assumption,8,3/28/2020
3,Assumption,14,3/29/2020
3,Assumption,17,3/30/2020
3,Assumption,20,3/31/2020
3,Assumption,25,4/1/2020
3,Assumption,31,4/2/2020
3,Assumption,33,4/3/2020
3,Assumption,56,4/4/2020
3,Assumption,59,4/5/2020
3,Assumption,77,4/6/2020
3,Assumption,84,4/7/2020
3,Assumption,89,4/8/2020
3,Assumption,94,4/9/2020
3,Assumption,105,4/10/2020
3,Assumption,109,4/11/2020
3,Assumption,116,4/12/2020
3,Assumption,120,4/13/2020
3,Assumption,123,4/14/2020
3,Assumption,129,4/15/2020
3,Assumption,132,4/16/2020
3,Assumption,137,4/17/2020
3,Assumption,143,4/18/2020
3,Assumption,146,4/19/2020
3,Assumption,146,4/20/2020
3,Assumption,151,4/21/2020
3,Assumption,154,4/22/2020
3,Assumption,158,4/23/2020
3,Assumption,166,4/24/2020
3,Assumption,172,4/25/2020
3,Assumption,173,4/26/2020
3,Assumption,175,4/27/2020
3,Assumption,177,4/28/2020
3,Assumption,178,4/29/2020
3,Assumption,182,4/30/2020
3,Assumption,189,5/1/2020
3,Assumption,194,5/2/2020
3,Assumption,197,5/3/2020
3,Assumption,201,5/4/2020
3,Assumption,202,5/5/2020
3,Assumption,203,5/6/2020
3,Assumption,206,5/7/2020
3,Assumption,206,5/8/2020
3,Assumption,208,5/9/2020
3,Assumption,228,5/10/2020
3,Assumption,228,5/11/2020
3,Assumption,230,5/12/2020
3,Assumption,231,5/13/2020
3,Assumption,234,5/14/2020
3,Assumption,235,5/15/2020
3,Assumption,229,5/16/2020
3,Assumption,230,5/17/2020
3,Assumption,230,5/18/2020
3,Assumption,230,5/19/2020
3,Assumption,233,5/20/2020
3,Assumption,238,5/21/2020
3,Assumption,238,5/22/2020
3,Assumption,238,5/23/2020
3,Assumption,238,5/24/2020
3,Assumption,243,5/25/2020
3,Assumption,245,5/26/2020
3,Assumption,245,5/27/2020
3,Assumption,248,5/28/2020
3,Assumption,251,5/30/2020
3,Assumption,252,5/31/2020
3,Assumption,252,6/1/2020
3,Assumption,252,6/2/2020
3,Assumption,252,6/3/2020
3,Assumption,252,6/4/2020
3,Assumption,253,6/5/2020
3,Assumption,254,6/6/2020
3,Assumption,257,6/7/2020
3,Assumption,257,6/8/2020
3,Assumption,258,6/9/2020
3,Assumption,259,6/10/2020
3,Assumption,258,6/11/2020
3,Assumption,258,6/12/2020
3,Assumption,263,6/13/2020
3,Assumption,269,6/14/2020
3,Assumption,274,6/15/2020
3,Assumption,276,6/16/2020
3,Assumption,282,6/17/2020
6,Avoyelles,,3/14/2020
6,Avoyelles,,3/15/2020
6,Avoyelles,,3/16/2020
6,Avoyelles,,3/17/2020
6,Avoyelles,,3/18/2020
6,Avoyelles,,3/19/2020
6,Avoyelles,,3/20/2020
6,Avoyelles,,3/21/2020
6,Avoyelles,1,3/22/2020
6,Avoyelles,1,3/23/2020
6,Avoyelles,3,3/24/2020
6,Avoyelles,5,3/25/2020
6,Avoyelles,7,3/26/2020
6,Avoyelles,10,3/27/2020
6,Avoyelles,12,3/28/2020
6,Avoyelles,13,3/29/2020
6,Avoyelles,14,3/30/2020
6,Avoyelles,19,3/31/2020
6,Avoyelles,31,4/1/2020
6,Avoyelles,34,4/2/2020
6,Avoyelles,37,4/3/2020
6,Avoyelles,36,4/4/2020
6,Avoyelles,37,4/5/2020
6,Avoyelles,40,4/6/2020
6,Avoyelles,45,4/7/2020
6,Avoyelles,48,4/8/2020
6,Avoyelles,56,4/9/2020
6,Avoyelles,56,4/10/2020
6,Avoyelles,61,4/11/2020
6,Avoyelles,61,4/12/2020
6,Avoyelles,64,4/13/2020
6,Avoyelles,65,4/14/2020
6,Avoyelles,64,4/15/2020
6,Avoyelles,66,4/16/2020
6,Avoyelles,68,4/17/2020
6,Avoyelles,68,4/18/2020
6,Avoyelles,69,4/19/2020
6,Avoyelles,69,4/20/2020
6,Avoyelles,69,4/21/2020
6,Avoyelles,71,4/22/2020
6,Avoyelles,71,4/23/2020
6,Avoyelles,69,4/24/2020
6,Avoyelles,69,4/25/2020
6,Avoyelles,69,4/26/2020
6,Avoyelles,69,4/27/2020
6,Avoyelles,71,4/28/2020
6,Avoyelles,71,4/29/2020
6,Avoyelles,71,4/30/2020
6,Avoyelles,73,5/1/2020
6,Avoyelles,72,5/2/2020
6,Avoyelles,74,5/3/2020
6,Avoyelles,74,5/4/2020
6,Avoyelles,73,5/5/2020
6,Avoyelles,74,5/6/2020
6,Avoyelles,74,5/7/2020
6,Avoyelles,74,5/8/2020
6,Avoyelles,74,5/9/2020
6,Avoyelles,74,5/10/2020
6,Avoyelles,75,5/11/2020
6,Avoyelles,76,5/12/2020
6,Avoyelles,79,5/13/2020
6,Avoyelles,79,5/14/2020
6,Avoyelles,80,5/15/2020
6,Avoyelles,89,5/16/2020
6,Avoyelles,92,5/17/2020
6,Avoyelles,93,5/18/2020
6,Avoyelles,94,5/19/2020
6,Avoyelles,96,5/20/2020
6,Avoyelles,99,5/21/2020
6,Avoyelles,101,5/22/2020
6,Avoyelles,103,5/23/2020
6,Avoyelles,104,5/24/2020
6,Avoyelles,113,5/25/2020
6,Avoyelles,115,5/26/2020
6,Avoyelles,117,5/27/2020
6,Avoyelles,120,5/28/2020
6,Avoyelles,125,5/30/2020
6,Avoyelles,128,5/31/2020
6,Avoyelles,130,6/1/2020
6,Avoyelles,136,6/2/2020
6,Avoyelles,141,6/3/2020
6,Avoyelles,149,6/4/2020
6,Avoyelles,151,6/5/2020
6,Avoyelles,155,6/6/2020
6,Avoyelles,161,6/7/2020
6,Avoyelles,165,6/8/2020
6,Avoyelles,175,6/9/2020
6,Avoyelles,178,6/10/2020
6,Avoyelles,178,6/11/2020
6,Avoyelles,181,6/12/2020
6,Avoyelles,184,6/13/2020
6,Avoyelles,185,6/14/2020
6,Avoyelles,188,6/15/2020
6,Avoyelles,188,6/16/2020
6,Avoyelles,193,6/17/2020
5,Beauregard,,3/14/2020
5,Beauregard,,3/15/2020
5,Beauregard,,3/16/2020
5,Beauregard,,3/17/2020
5,Beauregard,,3/18/2020
5,Beauregard,,3/19/2020
5,Beauregard,,3/20/2020
5,Beauregard,,3/21/2020
5,Beauregard,1,3/22/2020
5,Beauregard,1,3/23/2020
5,Beauregard,2,3/24/2020
5,Beauregard,3,3/25/2020
5,Beauregard,3,3/26/2020
5,Beauregard,4,3/27/2020
5,Beauregard,4,3/28/2020
5,Beauregard,4,3/29/2020
5,Beauregard,5,3/30/2020
5,Beauregard,5,3/31/2020
5,Beauregard,8,4/1/2020
5,Beauregard,10,4/2/2020
5,Beauregard,13,4/3/2020
5,Beauregard,15,4/4/2020
5,Beauregard,19,4/5/2020
5,Beauregard,23,4/6/2020
5,Beauregard,23,4/7/2020
5,Beauregard,23,4/8/2020
5,Beauregard,26,4/9/2020
5,Beauregard,27,4/10/2020
5,Beauregard,27,4/11/2020
5,Beauregard,27,4/12/2020
5,Beauregard,28,4/13/2020
5,Beauregard,28,4/14/2020
5,Beauregard,30,4/15/2020
5,Beauregard,33,4/16/2020
5,Beauregard,35,4/17/2020
5,Beauregard,35,4/18/2020
5,Beauregard,35,4/19/2020
5,Beauregard,36,4/20/2020
5,Beauregard,36,4/21/2020
5,Beauregard,36,4/22/2020
5,Beauregard,35,4/23/2020
5,Beauregard,35,4/24/2020
5,Beauregard,35,4/25/2020
5,Beauregard,35,4/26/2020
5,Beauregard,36,4/27/2020
5,Beauregard,37,4/28/2020
5,Beauregard,37,4/29/2020
5,Beauregard,39,4/30/2020
5,Beauregard,42,5/1/2020
5,Beauregard,42,5/2/2020
5,Beauregard,43,5/3/2020
5,Beauregard,43,5/4/2020
5,Beauregard,43,5/5/2020
5,Beauregard,44,5/6/2020
5,Beauregard,44,5/7/2020
5,Beauregard,44,5/8/2020
5,Beauregard,46,5/9/2020
5,Beauregard,46,5/10/2020
5,Beauregard,46,5/11/2020
5,Beauregard,46,5/12/2020
5,Beauregard,48,5/13/2020
5,Beauregard,49,5/14/2020
5,Beauregard,50,5/15/2020
5,Beauregard,51,5/16/2020
5,Beauregard,52,5/17/2020
5,Beauregard,52,5/18/2020
5,Beauregard,52,5/19/2020
5,Beauregard,52,5/20/2020
5,Beauregard,54,5/21/2020
5,Beauregard,56,5/22/2020
5,Beauregard,56,5/23/2020
5,Beauregard,56,5/24/2020
5,Beauregard,58,5/25/2020
5,Beauregard,58,5/26/2020
5,Beauregard,61,5/27/2020
5,Beauregard,61,5/28/2020
5,Beauregard,66,5/30/2020
5,Beauregard,66,5/31/2020
5,Beauregard,69,6/1/2020
5,Beauregard,69,6/2/2020
5,Beauregard,81,6/3/2020
5,Beauregard,90,6/4/2020
5,Beauregard,99,6/5/2020
5,Beauregard,102,6/6/2020
5,Beauregard,101,6/7/2020
5,Beauregard,106,6/8/2020
5,Beauregard,114,6/9/2020
5,Beauregard,116,6/10/2020
5,Beauregard,117,6/11/2020
5,Beauregard,127,6/12/2020
5,Beauregard,134,6/13/2020
5,Beauregard,134,6/14/2020
5,Beauregard,136,6/15/2020
5,Beauregard,136,6/16/2020
5,Beauregard,139,6/17/2020
7,Bienville,,3/14/2020
7,Bienville,,3/15/2020
7,Bienville,,3/16/2020
7,Bienville,,3/17/2020
7,Bienville,,3/18/2020
7,Bienville,,3/19/2020
7,Bienville,,3/20/2020
7,Bienville,,3/21/2020
7,Bienville,1,3/22/2020
7,Bienville,1,3/23/2020
7,Bienville,1,3/24/2020
7,Bienville,1,3/25/2020
7,Bienville,1,3/26/2020
7,Bienville,1,3/27/2020
7,Bienville,3,3/28/2020
7,Bienville,3,3/29/2020
7,Bienville,5,3/30/2020
7,Bienville,6,3/31/2020
7,Bienville,6,4/1/2020
7,Bienville,8,4/2/2020
7,Bienville,9,4/3/2020
7,Bienville,10,4/4/2020
7,Bienville,12,4/5/2020
7,Bienville,14,4/6/2020
7,Bienville,17,4/7/2020
7,Bienville,17,4/8/2020
7,Bienville,24,4/9/2020
7,Bienville,27,4/10/2020
7,Bienville,30,4/11/2020
7,Bienville,33,4/12/2020
7,Bienville,37,4/13/2020
7,Bienville,37,4/14/2020
7,Bienville,42,4/15/2020
7,Bienville,45,4/16/2020
7,Bienville,58,4/17/2020
7,Bienville,65,4/18/2020
7,Bienville,66,4/19/2020
7,Bienville,66,4/20/2020
7,Bienville,66,4/21/2020
7,Bienville,69,4/22/2020
7,Bienville,69,4/23/2020
7,Bienville,69,4/24/2020
7,Bienville,70,4/25/2020
7,Bienville,72,4/26/2020
7,Bienville,73,4/27/2020
7,Bienville,73,4/28/2020
7,Bienville,74,4/29/2020
7,Bienville,77,4/30/2020
7,Bienville,77,5/1/2020
7,Bienville,76,5/2/2020
7,Bienville,76,5/3/2020
7,Bienville,78,5/4/2020
7,Bienville,78,5/5/2020
7,Bienville,78,5/6/2020
7,Bienville,78,5/7/2020
7,Bienville,77,5/8/2020
7,Bienville,77,5/9/2020
7,Bienville,77,5/10/2020
7,Bienville,77,5/11/2020
7,Bienville,77,5/12/2020
7,Bienville,80,5/13/2020
7,Bienville,81,5/14/2020
7,Bienville,83,5/15/2020
7,Bienville,82,5/16/2020
7,Bienville,83,5/17/2020
7,Bienville,84,5/18/2020
7,Bienville,84,5/19/2020
7,Bienville,84,5/20/2020
7,Bienville,114,5/21/2020
7,Bienville,136,5/22/2020
7,Bienville,136,5/23/2020
7,Bienville,137,5/24/2020
7,Bienville,138,5/25/2020
7,Bienville,138,5/26/2020
7,Bienville,139,5/27/2020
7,Bienville,139,5/28/2020
7,Bienville,144,5/30/2020
7,Bienville,146,5/31/2020
7,Bienville,147,6/1/2020
7,Bienville,147,6/2/2020
7,Bienville,149,6/3/2020
7,Bienville,149,6/4/2020
7,Bienville,151,6/5/2020
7,Bienville,152,6/6/2020
7,Bienville,153,6/7/2020
7,Bienville,154,6/8/2020
7,Bienville,157,6/9/2020
7,Bienville,166,6/10/2020
7,Bienville,167,6/11/2020
7,Bienville,170,6/12/2020
7,Bienville,172,6/13/2020
7,Bienville,173,6/14/2020
7,Bienville,175,6/15/2020
7,Bienville,176,6/16/2020
7,Bienville,183,6/17/2020
7,Bossier,1,3/14/2020
7,Bossier,1,3/15/2020
7,Bossier,1,3/16/2020
7,Bossier,1,3/17/2020
7,Bossier,1,3/18/2020
7,Bossier,2,3/19/2020
7,Bossier,4,3/20/2020
7,Bossier,5,3/21/2020
7,Bossier,5,3/22/2020
7,Bossier,12,3/23/2020
7,Bossier,12,3/24/2020
7,Bossier,25,3/25/2020
7,Bossier,32,3/26/2020
7,Bossier,37,3/27/2020
7,Bossier,45,3/28/2020
7,Bossier,56,3/29/2020
7,Bossier,57,3/30/2020
7,Bossier,63,3/31/2020
7,Bossier,75,4/1/2020
7,Bossier,87,4/2/2020
7,Bossier,95,4/3/2020
7,Bossier,126,4/4/2020
7,Bossier,133,4/5/2020
7,Bossier,139,4/6/2020
7,Bossier,146,4/7/2020
7,Bossier,159,4/8/2020
7,Bossier,171,4/9/2020
7,Bossier,175,4/10/2020
7,Bossier,178,4/11/2020
7,Bossier,186,4/12/2020
7,Bossier,188,4/13/2020
7,Bossier,207,4/14/2020
7,Bossier,211,4/15/2020
7,Bossier,220,4/16/2020
7,Bossier,230,4/17/2020
7,Bossier,230,4/18/2020
7,Bossier,233,4/19/2020
7,Bossier,233,4/20/2020
7,Bossier,241,4/21/2020
7,Bossier,246,4/22/2020
7,Bossier,255,4/23/2020
7,Bossier,258,4/24/2020
7,Bossier,265,4/25/2020
7,Bossier,270,4/26/2020
7,Bossier,274,4/27/2020
7,Bossier,277,4/28/2020
7,Bossier,285,4/29/2020
7,Bossier,286,4/30/2020
7,Bossier,287,5/1/2020
7,Bossier,292,5/2/2020
7,Bossier,295,5/3/2020
7,Bossier,300,5/4/2020
7,Bossier,300,5/5/2020
7,Bossier,303,5/6/2020
7,Bossier,307,5/7/2020
7,Bossier,308,5/8/2020
7,Bossier,310,5/9/2020
7,Bossier,310,5/10/2020
7,Bossier,312,5/11/2020
7,Bossier,313,5/12/2020
7,Bossier,324,5/13/2020
7,Bossier,327,5/14/2020
7,Bossier,336,5/15/2020
7,Bossier,342,5/16/2020
7,Bossier,344,5/17/2020
7,Bossier,346,5/18/2020
7,Bossier,348,5/19/2020
7,Bossier,353,5/20/2020
7,Bossier,374,5/21/2020
7,Bossier,380,5/22/2020
7,Bossier,381,5/23/2020
7,Bossier,382,5/24/2020
7,Bossier,398,5/25/2020
7,Bossier,398,5/26/2020
7,Bossier,402,5/27/2020
7,Bossier,406,5/28/2020
7,Bossier,412,5/30/2020
7,Bossier,415,5/31/2020
7,Bossier,416,6/1/2020
7,Bossier,421,6/2/2020
7,Bossier,425,6/3/2020
7,Bossier,438,6/4/2020
7,Bossier,450,6/5/2020
7,Bossier,453,6/6/2020
7,Bossier,463,6/7/2020
7,Bossier,464,6/8/2020
7,Bossier,473,6/9/2020
7,Bossier,478,6/10/2020
7,Bossier,484,6/11/2020
7,Bossier,488,6/12/2020
7,Bossier,494,6/13/2020
7,Bossier,502,6/14/2020
7,Bossier,510,6/15/2020
7,Bossier,513,6/16/2020
7,Bossier,528,6/17/2020
7,Caddo,1,3/14/2020
7,Caddo,1,3/15/2020
7,Caddo,3,3/16/2020
7,Caddo,3,3/17/2020
7,Caddo,5,3/18/2020
7,Caddo,7,3/19/2020
7,Caddo,13,3/20/2020
7,Caddo,13,3/21/2020
7,Caddo,16,3/22/2020
7,Caddo,34,3/23/2020
7,Caddo,40,3/24/2020
7,Caddo,93,3/25/2020
7,Caddo,115,3/26/2020
7,Caddo,140,3/27/2020
7,Caddo,189,3/28/2020
7,Caddo,219,3/29/2020
7,Caddo,222,3/30/2020
7,Caddo,242,3/31/2020
7,Caddo,298,4/1/2020
7,Caddo,336,4/2/2020
7,Caddo,377,4/3/2020
7,Caddo,598,4/4/2020
7,Caddo,647,4/5/2020
7,Caddo,711,4/6/2020
7,Caddo,756,4/7/2020
7,Caddo,803,4/8/2020
7,Caddo,906,4/9/2020
7,Caddo,950,4/10/2020
7,Caddo,974,4/11/2020
7,Caddo,1018,4/12/2020
7,Caddo,1033,4/13/2020
7,Caddo,1097,4/14/2020
7,Caddo,1118,4/15/2020
7,Caddo,1154,4/16/2020
7,Caddo,1220,4/17/2020
7,Caddo,1244,4/18/2020
7,Caddo,1261,4/19/2020
7,Caddo,1276,4/20/2020
7,Caddo,1310,4/21/2020
7,Caddo,1332,4/22/2020
7,Caddo,1389,4/23/2020
7,Caddo,1407,4/24/2020
7,Caddo,1432,4/25/2020
7,Caddo,1448,4/26/2020
7,Caddo,1470,4/27/2020
7,Caddo,1497,4/28/2020
7,Caddo,1525,4/29/2020
7,Caddo,1540,4/30/2020
7,Caddo,1579,5/1/2020
7,Caddo,1601,5/2/2020
7,Caddo,1610,5/3/2020
7,Caddo,1629,5/4/2020
7,Caddo,1639,5/5/2020
7,Caddo,1667,5/6/2020
7,Caddo,1690,5/7/2020
7,Caddo,1712,5/8/2020
7,Caddo,1743,5/9/2020
7,Caddo,1751,5/10/2020
7,Caddo,1765,5/11/2020
7,Caddo,1784,5/12/2020
7,Caddo,1800,5/13/2020
7,Caddo,1818,5/14/2020
7,Caddo,1846,5/15/2020
7,Caddo,1864,5/16/2020
7,Caddo,1877,5/17/2020
7,Caddo,1898,5/18/2020
7,Caddo,1912,5/19/2020
7,Caddo,1939,5/20/2020
7,Caddo,2272,5/21/2020
7,Caddo,2293,5/22/2020
7,Caddo,2299,5/23/2020
7,Caddo,2312,5/24/2020
7,Caddo,2343,5/25/2020
7,Caddo,2347,5/26/2020
7,Caddo,2427,5/27/2020
7,Caddo,2480,5/28/2020
7,Caddo,2525,5/30/2020
7,Caddo,2562,5/31/2020
7,Caddo,2578,6/1/2020
7,Caddo,2609,6/2/2020
7,Caddo,2633,6/3/2020
7,Caddo,2676,6/4/2020
7,Caddo,2699,6/5/2020
7,Caddo,2713,6/6/2020
7,Caddo,2731,6/7/2020
7,Caddo,2737,6/8/2020
7,Caddo,2755,6/9/2020
7,Caddo,2784,6/10/2020
7,Caddo,2794,6/11/2020
7,Caddo,2803,6/12/2020
7,Caddo,2830,6/13/2020
7,Caddo,2853,6/14/2020
7,Caddo,2869,6/15/2020
7,Caddo,2888,6/16/2020
7,Caddo,2933,6/17/2020
5,Calcasieu,,3/14/2020
5,Calcasieu,,3/15/2020
5,Calcasieu,,3/16/2020
5,Calcasieu,,3/17/2020
5,Calcasieu,,3/18/2020
